@RELATION accuracy

@ATTRIBUTE id STRING
@ATTRIBUTE overlap NUMERIC
@ATTRIBUTE F NUMERIC
@ATTRIBUTE lesk NUMERIC
@ATTRIBUTE cosine NUMERIC
@ATTRIBUTE questionOverlap NUMERIC
@ATTRIBUTE questionF NUMERIC
@ATTRIBUTE questionLesk NUMERIC
@ATTRIBUTE questionCosine NUMERIC
@ATTRIBUTE word_matching NUMERIC
@ATTRIBUTE neg_word_match NUMERIC
@ATTRIBUTE num_match NUMERIC
@ATTRIBUTE synonym_match NUMERIC
@ATTRIBUTE antonym_match NUMERIC
@ATTRIBUTE wup_similarity NUMERIC
@ATTRIBUTE q_neg_word_match NUMERIC
@ATTRIBUTE q_num_match NUMERIC
@ATTRIBUTE q_synonym_match NUMERIC
@ATTRIBUTE q_antonym_match NUMERIC
@ATTRIBUTE q_wup_similarity NUMERIC
@ATTRIBUTE accuracy {correct,partially_correct_incomplete,contradictory,irrelevant,non_domain}

@DATA
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbjb29-l1.qa166,7,0.736842105263158,0.122222222222222,0.737864787372622,4,0.32,0.0416666666666667,0.333333333333333,0.384615384615,0,0,0,0,0.333333333333,0,0,0,0,0.333333333333,correct
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbjb30-l1.qa169,3,0.4,0.0892857142857143,0.400891862868637,1,0.0869565217391304,0.00892857142857143,0.0944911182523068,0.230769230769,0,0,0,-1,0.25,0,0,0,0,0.208333333333,correct
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbjb31-l1.qa162,11,0.846153846153846,0.208333333333333,0.848668424791506,6,0.4,0.0446428571428571,0.400891862868637,0.538461538462,-1,0,0,0,0.404444444444,-1,0,0,0,0.366797385621,correct
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbjb32-l1.qa166,3,0.375,0.104166666666667,0.433012701892219,1,0.1,0.015625,0.125,0.0,0,0,0,0,0.213333333333,0,0,0,0,0.253333333333,partially_correct_incomplete
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbjb34-l1.qa162,10,0.833333333333333,0.409090909090909,0.836242010007091,6,0.444444444444444,0.204545454545455,0.452267016866645,0.769230769231,0,0,0,0,0.638888888889,0,0,0,0,0.443287037037,partially_correct_incomplete
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbjb35-l1.qa163,10,0.833333333333333,0.180555555555556,0.833333333333333,6,0.428571428571429,0.0520833333333333,0.433012701892219,0.538461538462,0,0,0,0,0.466666666667,0,0,0,0,0.42322775264,contradictory
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbjb37-l1.qa162,4,0.444444444444444,0.0779220779220779,0.455842305838552,2,0.173913043478261,0.0178571428571429,0.188982236504614,0.230769230769,0,0,0,0,0.444374672946,0,0,0,0,0.422396650968,contradictory
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbjb38-l1.qa163,3,0.428571428571428,0.125,0.474341649025257,2,0.2,0.03125,0.25,0.307692307692,0,0,0,0,0.25,0,0,0,0,0.25,partially_correct_incomplete
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbjb40-l1.qa163,8,0.888888888888889,0.175,0.894427190999916,4,0.333333333333333,0.046875,0.353553390593274,0.461538461538,0,0,0,0,0.444444444444,0,0,0,0,0.359477124183,partially_correct_incomplete
FaultFinding-BULB_C_VOLTAGE_EXPLAIN_WHY6.sbjb41-l1.qa165,10,0.8,0.166666666666667,0.800640769025436,6,0.413793103448276,0.0480769230769231,0.416025147168922,0.538461538462,-1,0,0,0,0.433333333333,-1,0,0,0,0.39299719888,correct
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj3-l1.qa209,3,0.461538461538462,0.0714285714285714,0.462910049886276,4,0.363636363636364,0.0761904761904762,0.390360029179413,0.2,0,0,0,0,0.571428571429,0,0,0,0,0.571428571429,correct
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj7-l1.qa200,2,0.444444444444444,0.222222222222222,0.471404520791032,0,0,0,0,0.1,0,0,0,0,0.333333333333,0,0,0,0,0.222222222222,correct
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj8-l1.qa244,6,0.555555555555556,0.347222222222222,0.58925565098879,5,0.37037037037037,0.0611111111111111,0.372677996249965,0.5,0,0,0,0,0.458496732026,0,0,0,0,0.441830065359,partially_correct_incomplete
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj8-l1.qa245,7,0.666666666666667,0.136363636363636,0.667423812471915,4,0.307692307692308,0.0606060606060606,0.311399577664609,0.7,0,0,0,0,0.727272727273,0,0,0,0,0.495707070707,contradictory
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj9-l1.qa203,2,0.173913043478261,0.0307692307692308,0.175411603861406,3,0.214285714285714,0.0153846153846154,0.21483446221183,0.2,0,0,0,0,0.323751167134,0,0,0,0,0.315219421102,partially_correct_incomplete
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj9-l1.qa204,6,0.375,0.0833333333333333,0.387298334620742,7,0.4,0.0433333333333333,0.404145188432738,0.5,0,0,0,0,0.427996839762,0,0,0,0,0.437072948838,partially_correct_incomplete
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj10-l1.qa229,5,0.555555555555556,0.148148148148148,0.555555555555556,3,0.25,0.0222222222222222,0.258198889747161,0.1,0,-1,0,0,0.520227920228,0,-1,0,0,0.525356125356,contradictory
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj10-l1.qa231,5,0.434782608695652,0.0952380952380952,0.445435403187374,4,0.275862068965517,0.019047619047619,0.276026223736942,0.2,0,-1,0,0,0.439474251239,0,-1,0,0,0.442770954536,contradictory
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj10-l1.qa232,3,0.333333333333333,0.0416666666666667,0.335410196624968,1,0.0869565217391304,0.00833333333333333,0.0912870929175277,0.3,0,0,0,0,0.404411764706,0,0,0,0,0.362745098039,contradictory
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj12-l1.qa198,4,0.428571428571429,0.0625,0.433012701892219,4,0.347826086956522,0.0666666666666667,0.365148371670111,0.3,0,0,0,0,0.5,0,0,0,0,0.5,correct
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj13-l1.qa238,5,0.476190476190476,0.0694444444444444,0.481125224324688,5,0.37037037037037,0.0388888888888889,0.372677996249965,0.3,0,0,0,0,0.464732954326,0,0,0,0,0.425548207449,contradictory
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj13-l1.qa239,5,0.476190476190476,0.0694444444444444,0.481125224324688,5,0.37037037037037,0.0611111111111111,0.372677996249965,0.3,0,0,0,0,0.464732954326,0,0,0,0,0.425548207449,contradictory
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj13-l1.qa240,7,0.583333333333333,0.111111111111111,0.602464076076709,5,0.333333333333333,0.111111111111111,0.333333333333333,0.4,-1,0,0,0,0.46822052539,-1,0,0,0,0.431695418552,contradictory
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj14-l1.qa226,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,contradictory
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj18-l1.qa197,3,0.461538461538462,0.0714285714285714,0.462910049886276,4,0.363636363636364,0.0761904761904762,0.390360029179413,0.2,0,0,0,0,0.5,0,0,0,0,0.5,correct
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj19-l1.qa264,2,0.210526315789474,0.0238095238095238,0.218217890235992,1,0.0909090909090909,0.00952380952380952,0.0975900072948533,0.1,0,-1,0,0,0.32380952381,0,-1,0,0,0.342857142857,contradictory
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj19-l1.qa265,2,0.210526315789474,0.0238095238095238,0.218217890235992,1,0.0909090909090909,0.00952380952380952,0.0975900072948533,0.1,0,0,0,0,0.214565826331,0,0,0,0,0.233613445378,contradictory
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj19-l1.qa266,4,0.5,0.119047619047619,0.50395263067897,3,0.272727272727273,0.0476190476190476,0.29277002188456,0.2,0,0,0,0,0.668864468864,0,0,0,0,0.646886446886,contradictory
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj22-l1.qa226,3,0.260869565217391,0.0303030303030303,0.261116483933547,2,0.153846153846154,0.0121212121212121,0.155699788832305,0.2,0,0,0,0,0.227450980392,0,0,0,0,0.239572192513,partially_correct_incomplete
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj22-l1.qa227,2,0.173913043478261,0.0151515151515152,0.174077655955698,4,0.307692307692308,0.0242424242424242,0.311399577664609,0.1,0,0,0,0,0.300178253119,0,0,0,0,0.330481283422,partially_correct_incomplete
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj22-l1.qa228,7,0.608695652173913,0.0692307692307692,0.61394061351492,2,0.142857142857143,0.0102564102564103,0.143222974807887,0.4,0,0,0,0,0.351432880845,0,0,0,0,0.351432880845,contradictory
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj22-l1.qa229,6,0.48,0.0533333333333333,0.489897948556636,3,0.2,0.0133333333333333,0.2,0.4,0,0,0,0,0.346928104575,0,0,0,0,0.335816993464,contradictory
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj23-l1.qa200,5,0.476190476190476,0.0454545454545455,0.476731294622796,5,0.384615384615385,0.0545454545454545,0.389249472080761,0.2,-1,0,0,0,0.422222222222,-1,0,0,0,0.438888888889,correct
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj24-l1.qa241,2,0.307692307692308,0.0952380952380952,0.308606699924184,0,0,0,0,0.1,-1,0,0,0,0.421245421245,-1,0,0,0,0.28141025641,partially_correct_incomplete
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj24-l1.qa243,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.888888888889,0,0,0,0,0.333333333333,non_domain
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj24-l1.qa244,4,0.470588235294118,0.104166666666667,0.471404520791032,5,0.434782608695652,0.208333333333333,0.456435464587638,0.3,-1,0,0,0,0.60625,-1,0,0,0,0.621875,partially_correct_incomplete
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj24-l1.qa245,4,0.5,0.266666666666667,0.516397779494322,1,0.0952380952380952,0.0111111111111111,0.105409255338946,0.4,0,0,0,0,0.75,0,0,0,0,0.365740740741,partially_correct_incomplete
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj26-l1.qa243,3,0.315789473684211,0.0333333333333333,0.316227766016838,4,0.32,0.04,0.32659863237109,0.1,0,0,0,0,0.644594017094,0,0,0,0,0.593653846154,irrelevant
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj26-l1.qa244,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,non_domain
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj26-l1.qa245,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.285714285714,0,0,0,0,0.266666666667,non_domain
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj26-l1.qa246,2,0.307692307692308,0.0476190476190476,0.308606699924184,3,0.272727272727273,0.0476190476190476,0.29277002188456,0.1,0,0,0,0,0.433613445378,0,0,0,0,0.46218487395,irrelevant
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj27-l1.qa223,1,0.2,0.0416666666666667,0.204124145231932,0,0,0,0,0.0,-1,0,0,0,0.389423076923,-1,0,0,0,0.44494047619,non_domain
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj27-l1.qa224,2,0.25,0.0416666666666667,0.288675134594813,1,0.105263157894737,0.0166666666666667,0.129099444873581,0.1,0,0,0,0,0.25,0,0,0,0,0.25,partially_correct_incomplete
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj28-l1.qa222,4,0.461538461538462,0.119047619047619,0.462910049886276,0,0,0,0,0.3,0,0,0,-1,0.285714285714,0,0,0,0,0.238095238095,correct
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj30-l1.qa209,2,0.363636363636364,0.0666666666666667,0.365148371670111,0,0,0,0,0.0,-1,0,0,0,0.417521367521,-1,0,0,0,0.300641025641,partially_correct_incomplete
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj31-l1.qa216,4,0.352941176470588,0.0757575757575758,0.369274472937998,2,0.153846153846154,0.0121212121212121,0.155699788832305,0.3,0,0,0,0,0.318360071301,0,0,0,0,0.300178253119,correct
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj31-l1.qa217,6,0.526315789473684,0.320512820512821,0.566138517072298,6,0.428571428571429,0.0615384615384615,0.42966892442366,0.5,0,0,0,0,0.402714932127,0,0,0,0,0.377073906486,correct
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj33-l1.qa214,4,0.6,0.208333333333333,0.612372435695795,0,0,0,0,0.3,0,0,0,0,0.5,0,0,0,0,0.416666666667,correct
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj34-l1.qa201,2,0.266666666666667,0.08,0.282842712474619,1,0.1,0.0133333333333333,0.115470053837925,0.2,0,0,0,0,0.386666666667,0,0,0,0,0.388888888889,irrelevant
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj35-l1.qa225,3,0.4,0.0555555555555556,0.408248290463863,5,0.416666666666667,0.0666666666666667,0.430331482911935,0.2,0,0,0,0,0.595555555556,0,0,0,0,0.573333333333,contradictory
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj36-l1.qa230,7,0.736842105263158,0.462962962962963,0.737864787372622,4,0.333333333333333,0.0444444444444444,0.344265186329548,0.5,0,0,0,0,0.562962962963,0,0,0,0,0.548148148148,contradictory
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj36-l1.qa231,8,0.8,0.416666666666667,0.8,4,0.32,0.04,0.32659863237109,0.5,-1,0,0,0,0.506666666667,-1,0,0,0,0.493333333333,correct
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj37-l1.qa198,3,0.285714285714286,0.037037037037037,0.288675134594813,1,0.0833333333333333,0.00740740740740741,0.086066296582387,0.2,0,0,0,0,0.277995642702,0,0,0,0,0.255773420479,partially_correct_incomplete
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj38-l1.qa202,3,0.461538461538462,0.214285714285714,0.462910049886276,0,0,0,0,0.2,-1,0,0,0,0.599816849817,-1,0,0,0,0.334981684982,partially_correct_incomplete
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj39-l1.qa244,2,0.285714285714286,0.0833333333333333,0.288675134594813,0,0,0,0,0.0,-1,-1,0,0,0.313914027149,-1,-1,0,0,0.313914027149,contradictory
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj39-l1.qa245,4,0.666666666666667,0.222222222222222,0.666666666666667,0,0,0,0,0.0,-1,0,0,0,0.144230769231,-1,0,0,0,0.139423076923,contradictory
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj40-l1.qa238,6,0.631578947368421,0.111111111111111,0.632455532033676,6,0.48,0.173333333333333,0.489897948556636,0.3,0,0,0,0,0.597358197358,0,0,0,0,0.551048951049,contradictory
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj40-l1.qa239,7,0.7,0.131313131313131,0.703526470681448,6,0.461538461538462,0.157575757575758,0.467099366496914,0.3,-1,0,0,0,0.473504273504,-1,0,0,0,0.47735042735,correct
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj42-l1.qa233,2,0.2,0.02,0.2,3,0.24,0.02,0.244948974278318,0.1,-1,0,0,0,0.297326203209,-1,0,0,0,0.31550802139,partially_correct_incomplete
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj43-l1.qa215,5,0.769230769230769,0.30952380952381,0.771516749810459,5,0.454545454545454,0.238095238095238,0.487950036474267,0.4,0,0,0,0,0.714285714286,0,0,0,0,0.666666666667,correct
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj45-l1.qa209,2,0.4,0.166666666666667,0.408248290463863,0,0,0,0,0.1,0,0,0,0,0.25,0,0,0,0,0.166666666667,correct
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj47-l1.qa237,5,0.434782608695652,0.107142857142857,0.445435403187374,6,0.413793103448276,0.0571428571428571,0.414039335605413,0.3,0,0,0,0,0.397759103641,0,0,0,0,0.421568627451,contradictory
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj47-l1.qa238,6,0.5,0.107142857142857,0.50709255283711,6,0.413793103448276,0.0571428571428571,0.414039335605413,0.4,0,0,0,0,0.397759103641,0,0,0,0,0.421568627451,contradictory
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbj48-l1.qa202,2,0.363636363636364,0.0666666666666667,0.365148371670111,0,0,0,0,0.1,0,0,0,0,0.166666666667,0,0,0,0,0.111111111111,correct
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb1-l1.qa180,3,0.285714285714286,0.037037037037037,0.288675134594813,1,0.0833333333333333,0.00740740740740741,0.086066296582387,0.2,0,0,0,0,0.250196078431,0,0,0,0,0.230196078431,correct
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb2-l1.qa184,1,0.222222222222222,0.0555555555555556,0.235702260395516,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,correct
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb3-l1.qa196,2,0.333333333333333,0.0555555555555556,0.333333333333333,2,0.19047619047619,0.0222222222222222,0.210818510677892,0.0,0,0,0,0,0.595156695157,0,0,0,0,0.510256410256,contradictory
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb4-l1.qa175,2,0.333333333333333,0.111111111111111,0.333333333333333,0,0,0,0,0.1,0,0,0,-1,0.166666666667,0,0,0,0,0.111111111111,correct
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb5-l1.qa183,6,0.545454545454545,0.05,0.547722557505166,2,0.148148148148148,0.0111111111111111,0.149071198499986,0.3,0,0,0,0,0.378104575163,0,0,0,0,0.366993464052,contradictory
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb6-l1.qa176,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.234453781513,0,0,0,0,0.287768031189,non_domain
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb7-l1.qa173,3,0.375,0.0833333333333333,0.387298334620742,0,0,0,0,0.3,0,-1,0,0,0.544444444444,0,-1,0,0,0.418518518519,partially_correct_incomplete
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb9-l1.qa189,5,0.625,0.216666666666667,0.645497224367903,5,0.4,0.166666666666667,0.408248290463863,0.4,0,0,0,-1,0.454545454545,0,0,0,0,0.424242424242,correct
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb10-l1.qa173,1,0.166666666666667,0.0277777777777778,0.166666666666667,0,0,0,0,0.0,0,-1,0,0,0.522429422429,0,-1,0,0,0.426418026418,contradictory
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb11-l1.qa179,6,0.714285714285714,0.520833333333333,0.721687836487032,0,0,0,0,0.2,-1,0,0,0,0.266506410256,-1,0,0,0,0.262900641026,correct
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb13-l1.qa175,6,0.6,0.133333333333333,0.6,5,0.4,0.166666666666667,0.408248290463863,0.6,0,0,0,0,0.597402597403,0,0,0,0,0.503607503608,partially_correct_incomplete
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb15-l1.qa175,2,0.363636363636364,0.133333333333333,0.365148371670111,0,0,0,0,0.1,-1,0,0,0,0.303333333333,-1,0,0,0,0.261666666667,correct
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb16-l1.qa175,2,0.235294117647059,0.0333333333333333,0.258198889747161,1,0.1,0.0133333333333333,0.115470053837925,0.1,0,0,0,0,0.253333333333,0,0,0,0,0.28,partially_correct_incomplete
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb19-l1.qa178,5,0.454545454545455,0.0583333333333333,0.456435464587638,4,0.296296296296296,0.0333333333333333,0.298142396999972,0.2,0,0,0,0,0.349019607843,0,0,0,0,0.364404223228,partially_correct_incomplete
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb20-l1.qa186,3,0.461538461538462,0.119047619047619,0.462910049886276,1,0.0909090909090909,0.00952380952380952,0.0975900072948533,0.2,0,0,0,0,0.36858974359,0,0,0,0,0.366025641026,contradictory
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb21-l1.qa174,3,0.6,0.375,0.612372435695795,0,0,0,0,0.0,-1,0,0,0,0.278846153846,-1,0,0,0,0.302884615385,contradictory
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb22-l1.qa184,6,0.5,0.154761904761905,0.545544725589981,6,0.413793103448276,0.123809523809524,0.414039335605413,0.5,0,0,0,0,0.464425770308,0,0,0,0,0.450140056022,partially_correct_incomplete
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb24-l1.qa181,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.190476190476,0,0,0,0,0.142857142857,partially_correct_incomplete
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb25-l1.qa178,3,0.3,0.0520833333333333,0.306186217847897,1,0.0869565217391304,0.00833333333333333,0.0912870929175277,0.2,0,0,0,0,0.222222222222,0,0,0,0,0.16049382716,correct
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb26-l1.qa174,3,0.3,0.0416666666666667,0.306186217847897,1,0.0869565217391304,0.00833333333333333,0.0912870929175277,0.2,0,0,0,0,0.277995642702,0,0,0,0,0.255773420479,partially_correct_incomplete
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb27-l1.qa173,8,0.695652173913043,0.317460317460317,0.712696645099798,5,0.344827586206897,0.0333333333333333,0.345032779671177,0.5,0,0,0,0,0.439474251239,0,0,0,0,0.442770954536,partially_correct_incomplete
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb30-l1.qa180,3,0.3,0.0416666666666667,0.306186217847897,3,0.260869565217391,0.0416666666666667,0.273861278752583,0.2,0,0,0,0,0.362962962963,0,0,0,0,0.377777777778,partially_correct_incomplete
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb32-l1.qa177,1,0.111111111111111,0.0125,0.111803398874989,1,0.0869565217391304,0.00833333333333333,0.0912870929175277,0.1,0,0,0,0,0.140740740741,0,0,0,0,0.155555555556,partially_correct_incomplete
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb34-l1.qa173,6,0.555555555555556,0.180555555555556,0.58925565098879,5,0.37037037037037,0.138888888888889,0.372677996249965,0.5,0,0,0,0,0.500150829563,0,0,0,0,0.484766214178,partially_correct_incomplete
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb35-l1.qa174,3,0.214285714285714,0.0208333333333333,0.21650635094611,5,0.32258064516129,0.0291666666666667,0.322748612183951,0.2,0,0,0,0,0.278892733564,0,0,0,0,0.290657439446,contradictory
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb36-l1.qa173,2,0.210526315789474,0.0238095238095238,0.218217890235992,1,0.0909090909090909,0.00952380952380952,0.0975900072948533,0.1,0,0,0,0,0.180952380952,0,0,0,0,0.2,partially_correct_incomplete
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb37-l1.qa173,3,0.3,0.0833333333333333,0.306186217847897,1,0.0869565217391304,0.00833333333333333,0.0912870929175277,0.2,0,0,0,0,0.283333333333,0,0,0,0,0.258333333333,partially_correct_incomplete
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb38-l1.qa174,4,0.347826086956522,0.0818181818181818,0.348155311911396,1,0.0769230769230769,0.00606060606060606,0.0778498944161523,0.3,-1,0,0,0,0.35217723453,-1,0,0,0,0.283490365843,contradictory
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb39-l1.qa176,3,0.545454545454545,0.166666666666667,0.547722557505166,1,0.1,0.0133333333333333,0.115470053837925,0.0,0,0,0,0,0.280341880342,0,0,0,0,0.288034188034,contradictory
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb40-l1.qa174,5,0.769230769230769,0.30952380952381,0.771516749810459,4,0.363636363636364,0.152380952380952,0.390360029179413,0.4,0,0,0,0,0.5,0,0,0,0,0.458333333333,correct
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb41-l1.qa176,3,0.3,0.0520833333333333,0.306186217847897,0,0,0,0,0.2,0,0,0,0,0.145299145299,0,0,0,0,0.0835707502374,partially_correct_incomplete
FaultFinding-BULB_ONLY_EXPLAIN_WHY2.sbjb42-l1.qa176,2,0.444444444444444,0.222222222222222,0.471404520791032,0,0,0,0,0.1,0,0,0,0,0.25,0,0,0,0,0.166666666667,correct
FaultFinding-BULB_ONLY_EXPLAIN_WHY4.sbj3-l1.qa210,3,0.461538461538462,0.0714285714285714,0.462910049886276,4,0.363636363636364,0.0761904761904762,0.390360029179413,0.2,0,0,0,0,0.571428571429,0,0,0,0,0.571428571429,correct
FaultFinding-BULB_ONLY_EXPLAIN_WHY4.sbj7-l1.qa201,2,0.444444444444444,0.222222222222222,0.471404520791032,0,0,0,0,0.1,0,0,0,0,0.333333333333,0,0,0,0,0.222222222222,correct
FaultFinding-BULB_ONLY_EXPLAIN_WHY4.sbj8-l1.qa246,2,0.333333333333333,0.111111111111111,0.333333333333333,0,0,0,0,0.1,0,0,0,-1,0.166666666667,0,0,0,0,0.111111111111,correct
FaultFinding-BULB_ONLY_EXPLAIN_WHY4.sbj9-l1.qa205,3,0.461538461538462,0.0714285714285714,0.462910049886276,4,0.363636363636364,0.0761904761904762,0.390360029179413,0.2,0,0,0,0,0.5,0,0,0,0,0.5,correct
FaultFinding-BULB_ONLY_EXPLAIN_WHY4.sbj10-l1.qa233,1,0.153846153846154,0.0238095238095238,0.154303349962092,2,0.181818181818182,0.019047619047619,0.195180014589707,0.0,0,-1,0,0,0.571428571429,0,-1,0,0,0.571428571429,correct
FaultFinding-BULB_ONLY_EXPLAIN_WHY4.sbj12-l1.qa199,4,0.428571428571429,0.0625,0.433012701892219,4,0.347826086956522,0.0666666666666667,0.365148371670111,0.3,0,0,0,0,0.5,0,0,0,0,0.5,correct
FaultFinding-BULB_ONLY_EXPLAIN_WHY4.sbj13-l1.qa241,7,0.583333333333333,0.111111111111111,0.602464076076709,5,0.333333333333333,0.111111111111111,0.333333333333333,0.4,-1,0,0,0,0.46822052539,-1,0,0,0,0.431695418552,contradictory
FaultFinding-BULB_ONLY_EXPLAIN_WHY4.sbj14-l1.qa227,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,contradictory
FaultFinding-BULB_ONLY_EXPLAIN_WHY4.sbj15-l1.qa249,3,0.4,0.0555555555555556,0.408248290463863,4,0.333333333333333,0.0592592592592593,0.344265186329548,0.2,0,0,0,0,0.444444444444,0,0,0,0,0.444444444444,correct
FaultFinding-BULB_ONLY_EXPLAIN_WHY4.sbj19-l1.qa268,3,0.375,0.0476190476190476,0.377964473009227,4,0.363636363636364,0.0761904761904762,0.390360029179413,0.2,0,0,0,0,0.571428571429,0,0,0,0,0.571428571429,correct
