FaultFinding-VOLTAGE_DEFINE_Q.sbj28-l1.qa230	What is voltage?	the difference of chemical signals between terminals	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbj28-l1.qa231	What is voltage?	the difference between electrical charges in a battery	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbj28-l1.qa232	What is voltage?	terminals	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbj29-l1.qa222	What is voltage?	the difference in electricity created by chemical reactions between two terminals	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbj30-l1.qa216	What is voltage?	The difference between the two ends of the battery	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbj30-l1.qa218	What is voltage?	different chemical output	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbj30-l1.qa219	What is voltage?	Difference between the electrical state of the two ends of the battery	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbj31-l1.qa223	What is voltage?	potential difference	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbj31-l1.qa224	What is voltage?	difference in eletricity	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbj31-l1.qa225	What is voltage?	potential difference between 2 terminal	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbj31-l1.qa226	What is voltage?	difference in electrical state between two terminals	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbj33-l1.qa218	What is voltage?	the difference between the positive and negative measurements of power	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbj34-l1.qa207	What is voltage?	The difference in electrical charge between two terminals	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbj35-l1.qa231	What is voltage?	Voltage is the difference between the positive terminal and negative terminal in a battery.	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbj35-l1.qa232	What is voltage?	Voltage is the difference in electrical states between two terminals.	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbj36-l1.qa235	What is voltage?	the amount of volts	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbj36-l1.qa236	What is voltage?	the distance between terminals	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbj36-l1.qa237	What is voltage?	the difference between terminals	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbj37-l1.qa204	What is voltage?	a difference between two terminals with a measurement	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbj37-l1.qa205	What is voltage?	a difference is electrical states between two terminals	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbj38-l1.qa209	What is voltage?	voltage is the difference in electrical states between two terminals of a circuit	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbj38-l1.qa210	What is voltage?	the difference in electrical states of two terminals	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbj39-l1.qa252	What is voltage?	The difference betweej two terminals that are not connected	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbj39-l1.qa253	What is voltage?	The difference between two terminals that produces and electrical state	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbj40-l1.qa244	What is voltage?	voltage is the diffrence between states.	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbj40-l1.qa246	What is voltage?	voltage is the diffrence in electrical states.	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbj40-l1.qa247	What is voltage?	volatge is the diffrence in electrical state between two terminals.	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbj43-l1.qa219	What is voltage?	a measure of electric power	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbj43-l1.qa220	What is voltage?	a measure of the strength of electricity	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbj43-l1.qa221	What is voltage?	the difference in size between two terminals	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbj45-l1.qa213	What is voltage?	the measurement of the difference between two terminals	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbj45-l1.qa214	What is voltage?	i dont know	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbj45-l1.qa215	What is voltage?	...	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbj45-l1.qa216	What is voltage?	the measurement of the difference between two terminals in an electric state	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbj46-l1.qa232	What is voltage?	distance between terminals	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbj46-l1.qa233	What is voltage?	energy between terminals	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbj46-l1.qa234	What is voltage?	difference between paths of terminals	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbj46-l1.qa235	What is voltage?	negative and positive difference	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbj47-l1.qa246	What is voltage?	the amount of power a battery emits	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbj47-l1.qa247	What is voltage?	the difference in power a battery emits	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbj47-l1.qa248	What is voltage?	the difference in an electrical state a battery has	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbj48-l1.qa206	What is voltage?	the difference between two different terminal"s electrical states.	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbj48-l1.qa207	What is voltage?	voltage is a reading of the difference in electrical states between two terminals	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbjb1-l1.qa184	What is voltage?	Voltage is the charge given when two terminals are connected.	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbjb2-l1.qa188	What is voltage?	The difference between the terminals.	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbjb3-l1.qa200	What is voltage?	0.0	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbjb5-l1.qa187	What is voltage?	voltage is the difference in the electrical states between two terminals.	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbjb7-l1.qa177	What is voltage?	difference in electrical states of terminals	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbjb10-l1.qa177	What is voltage?	0	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbjb11-l1.qa183	What is voltage?	The measure of electritcy across a power source	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbjb12-l1.qa183	What is voltage?	0.0 volts	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbjb15-l1.qa179	What is voltage?	measure of electicity	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbjb16-l1.qa179	What is voltage?	difference between two electrical currents	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbjb18-l1.qa190	What is voltage?	Voltage is the difference in electrical states between a bulb terminal and a battery terminal.	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbjb19-l1.qa182	What is voltage?	the amount of electricity in a batery	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbjb20-l1.qa190	What is voltage?	The amount of charge.	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbjb21-l1.qa178	What is voltage?	electrucal charge	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbjb22-l1.qa188	What is voltage?	voltage is the differance between the 2 terminals of a batter"s state	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbjb24-l1.qa185	What is voltage?	measure of electrical current?	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbjb25-l1.qa182	What is voltage?	Voltage is how much energy is going on inside a battery.	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbjb26-l1.qa178	What is voltage?	The difference is electrical states between two terminals.	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbjb27-l1.qa177	What is voltage?	the difference in charges of two terminals	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbjb28-l1.qa182	What is voltage?	the difference in electrical states	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbjb29-l1.qa181	What is voltage?	voltage is the difference between positive and negative	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbjb30-l1.qa184	What is voltage?	the difference between 2 terminals.	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbjb31-l1.qa177	What is voltage?	voltage is a property of batteries. voltage is the difference between electrical currents in two terminals.	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbjb34-l1.qa177	What is voltage?	The measured difference between two electrical states.	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbjb35-l1.qa179	What is voltage?	The difference in charge between the two terminals	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbjb36-l1.qa177	What is voltage?	the measurement of the electrical current that occurs when the chemicals are mixed together.	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbjb37-l1.qa177	What is voltage?	The amount of electric being put out	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbjb38-l1.qa178	What is voltage?	The electrical difference between the two terminals of a battery	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbjb39-l1.qa180	What is voltage?	the difference between terminals.	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbjb40-l1.qa178	What is voltage?	voltage is the difference in the states of the terminal	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbjb41-l1.qa180	What is voltage?	The measure between 2 different terminals	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DEFINE_Q.sbjb42-l1.qa180	What is voltage?	measure of the difference between the elecrical states of two terminals.	Voltage is the difference in electrical states between two terminals
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj3-l1.qa175	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	there is no difference in electrical states	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj3-l1.qa176	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	the terminals are the same	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj7-l1.qa168	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	i do not know	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj8-l1.qa204	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	the terminal are seperated by a gap when the bulb goes out	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj9-l1.qa171	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	There is no difference between the two terminals.	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj9-l1.qa172	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	The bulb is off.	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj10-l1.qa190	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	they are connnected to the negative terminal of the battery	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj11-l1.qa197	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	the bulb terminal and the battery terminal have the same electrical state.	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj11-l1.qa198	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	the bulb terminal is connected to the battery terminal.	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj12-l1.qa167	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	There is no gap so there is no difference in voltage	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj12-l1.qa168	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	The positive battery terminal is seperated from the negative battery terminal	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj13-l1.qa196	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	there is a gap.	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj13-l1.qa197	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	there is a gap between the positive battery connection and the bulb terminal.	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj13-l1.qa198	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	there is a gap between the battery terminal and the bulb terminal.	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj13-l1.qa199	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	there is a gap between the positive battery terminal and the bulb terminal.	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj14-l1.qa191	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	there is a gap between the bul and battery terminal.	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj14-l1.qa192	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	There is a gap between the bulb and the battery terminal.	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj15-l1.qa207	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	there is not a gap in the connection	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj15-l1.qa208	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	the terminal is connected to the difference of the battery terminal	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj18-l1.qa166	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	The electrical states of the bulb terminal and the battery terminal are the same.	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj19-l1.qa220	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	its not working	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj19-l1.qa221	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	the terminal it is connected to is not working	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj19-l1.qa222	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	the two terminals will both be 0	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj22-l1.qa192	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	a terminal is connected to differenet states	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj23-l1.qa169	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	There is no difference in electrical states.	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj23-l1.qa170	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	A terminal is connected to the battery.	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj24-l1.qa197	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	the bulb will not light	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj24-l1.qa198	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	the terminal is connected to postive end of battery	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj26-l1.qa202	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	that there is no electrical connection	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj26-l1.qa203	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	no electricity	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj26-l1.qa204	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	to a battery	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj27-l1.qa185	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	there is none	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj27-l1.qa187	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	there is a separation	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj28-l1.qa185	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	the bulb is connected to the battery terminal	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj28-l1.qa186	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	the bulb terminals are connected to the battery terminal	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj30-l1.qa173	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	It tells you that it is connected to a positive battery terminal.	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj31-l1.qa184	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	that buld and the battery terminals are connected	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj31-l1.qa185	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	bulb	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj33-l1.qa175	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	it is negative	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj34-l1.qa166	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	The connection is closed	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj34-l1.qa167	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	it is closed	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj34-l1.qa168	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	The terminal is connected to the bulb	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj35-l1.qa183	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	That it is a negative terminal.	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj35-l1.qa184	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	The terminal is connected to a negative terminal.	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj36-l1.qa190	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	there is no connectivity	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj36-l1.qa191	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	no connection	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj36-l1.qa192	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	a terminal is connected to the positive battery terminal	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj37-l1.qa165	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	they are the same state	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj37-l1.qa166	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	the terminal is connected to the battery terminal	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj38-l1.qa166	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	that there is no difference between the electrical states of the bulb terminal and the battery terminal	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj38-l1.qa168	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	the terminals are separated by a gap	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj38-l1.qa170	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	the terminals are sepatated by a gap and the battery terminal and bulb terminal are connected	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj39-l1.qa203	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	Tells you that there is a gap	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj39-l1.qa204	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	A voltage reading of 0 means there is a gap	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj40-l1.qa195	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	there is a gap in the connection.	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj40-l1.qa196	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	a voltage reading of 0 volts indicates a gap in the circuit.	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj40-l1.qa197	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	i dont know!!!!	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj42-l1.qa180	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	There is no connection.	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj42-l1.qa181	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	There is not a connection between a bulb terminal and a battery terminal.	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj42-l1.qa182	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	There is a bad connection between a bulb terminal and a battery terminal.	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj43-l1.qa181	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	the bulb terminal and battery terminal are not connected to one another	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj43-l1.qa182	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	that the bulb terminal and battery terminal are on the same side of a disconnected circut	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj43-l1.qa183	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	they do not create a circut	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj45-l1.qa175	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	the bulb terminal and the battery terminal are separated by a gap	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj45-l1.qa176	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	the bulb terminal and the negative battery terminal are separated by a gap	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj45-l1.qa177	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	i dont know the rest	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj46-l1.qa189	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	seperate	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj46-l1.qa190	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	connected to battery	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj47-l1.qa199	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	that it is connected to the negative terminal	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj48-l1.qa170	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	they are the same	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbj48-l1.qa171	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	the two terminals are connected	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbjb4-l1.qa145	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	that  there is no difference in electrical states of the two terminals	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbjb5-l1.qa154	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	the electrical states between the terminals is the same, resulting in 0	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbjb6-l1.qa147	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	It is a bad connection.	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbjb7-l1.qa144	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	They have the same electrical state.	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbjb9-l1.qa160	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	The bulb is dead pr not connected to the battery terminal	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbjb10-l1.qa144	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	that there is two positive or two negative connections	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbjb12-l1.qa150	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	The have the same electrical states	The terminals are in the same state.
FaultFinding-VOLTAGE_DIFF_DISCUSS_1_Q.sbjb16-l1.qa146	What does a voltage reading of 0 tell you about the connection between a bulb terminal and a battery terminal?	the bulb may be damaged	The terminals are in the same state.
