@RELATION accuracy

@ATTRIBUTE id STRING
@ATTRIBUTE overlap NUMERIC
@ATTRIBUTE F NUMERIC
@ATTRIBUTE lesk NUMERIC
@ATTRIBUTE cosine NUMERIC
@ATTRIBUTE questionOverlap NUMERIC
@ATTRIBUTE questionF NUMERIC
@ATTRIBUTE questionLesk NUMERIC
@ATTRIBUTE questionCosine NUMERIC
@ATTRIBUTE word_matching NUMERIC
@ATTRIBUTE neg_word_match NUMERIC
@ATTRIBUTE num_match NUMERIC
@ATTRIBUTE synonym_match NUMERIC
@ATTRIBUTE antonym_match NUMERIC
@ATTRIBUTE wup_similarity NUMERIC
@ATTRIBUTE accuracy {correct,contradictory,incorrect}

@DATA
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj45-l1.qa179,2,0.333333333333333,0.0571428571428571,0.338061701891407,2,0.125,0.0148148148148148,0.172132593164774,0.285714285714,0,0,0,0,0.344444444444,correct
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj46-l1.qa192,1,0.285714285714286,0.0833333333333333,0.288675134594813,0,0,0,0,0.142857142857,0,0,0,0,0.6,correct
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj47-l1.qa203,1,0.222222222222222,0.05,0.223606797749979,1,0.0645161290322581,0.00925925925925926,0.0962250448649376,0.142857142857,0,0,0,0,0.375490196078,contradictory
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj47-l1.qa204,3,0.375,0.1875,0.433012701892219,5,0.256410256410256,0.0216049382716049,0.277777777777778,0.285714285714,0,0,0,0,0.414379084967,contradictory
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj47-l1.qa205,2,0.285714285714286,0.0408163265306122,0.285714285714286,4,0.235294117647059,0.0317460317460317,0.290957186981323,0.285714285714,0,0,0,0,0.252661064426,contradictory
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj47-l1.qa206,4,0.333333333333333,0.132352941176471,0.366679398811285,6,0.272727272727273,0.0130718954248366,0.280056016805602,0.571428571429,0,0,0,0,0.338254517493,contradictory
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbj48-l1.qa175,4,0.888888888888889,0.8,0.894427190999916,2,0.125,0.0148148148148148,0.172132593164774,0.142857142857,0,0,0,0,0.0941176470588,correct
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb2-l1.qa157,3,0.6,0.375,0.612372435695795,0,0,0,0,0.142857142857,0,0,0,0,0.292824822237,contradictory
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb3-l1.qa168,2,0.363636363636364,0.0666666666666667,0.365148371670111,0,0,0,0,0.142857142857,-1,0,0,0,0.291666666667,correct
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb4-l1.qa147,4,0.307692307692308,0.181818181818182,0.426401432711221,4,0.163265306122449,0.00673400673400673,0.164121987972444,0.571428571429,-1,0,0,0,0.222027972028,correct
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb5-l1.qa156,7,0.875,0.396825396825397,0.881917103688197,1,0.0555555555555556,0.00411522633744856,0.0641500299099584,1.0,-1,0,0,0,0.75,contradictory
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb6-l1.qa149,4,0.571428571428571,0.133333333333333,0.596284793999944,1,0.0555555555555556,0.00411522633744856,0.0641500299099584,0.285714285714,-1,0,0,0,0.189915966387,correct
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb7-l1.qa146,3,0.75,0.3125,0.75,0,0,0,0,0.285714285714,0,0,0,0,0.592307692308,correct
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb9-l1.qa162,5,0.526315789473684,0.357142857142857,0.597614304667197,3,0.146341463414634,0.00793650793650794,0.154303349962092,0.571428571429,-1,0,0,0,0.249019607843,correct
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb10-l1.qa146,4,0.5,0.333333333333333,0.577350269189626,3,0.153846153846154,0.00925925925925926,0.166666666666667,0.428571428571,0,0,0,0,0.28040626957,correct
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb12-l1.qa152,4,0.533333333333333,0.28125,0.534522483824849,1,0.0571428571428571,0.00462962962962963,0.0680413817439772,0.571428571429,0,0,0,0,0.441666666667,correct
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb13-l1.qa148,1,0.222222222222222,0.05,0.223606797749979,0,0,0,0,0.0,-1,0,0,0,0.173333333333,incorrect
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb16-l1.qa148,4,0.666666666666667,0.25,0.707106781186547,3,0.171428571428571,0.0138888888888889,0.204124145231932,0.142857142857,-1,0,0,0,0.0900735294118,contradictory
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb17-l1.qa150,4,0.666666666666667,0.5,0.707106781186547,1,0.0571428571428571,0.00462962962962963,0.0680413817439772,0.571428571429,0,0,0,0,0.473504273504,correct
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb18-l1.qa158,2,0.5,0.133333333333333,0.516397779494322,0,0,0,0,0.142857142857,0,0,0,0,0.333333333333,contradictory
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb20-l1.qa158,4,0.888888888888889,0.5,0.894427190999916,1,0.0645161290322581,0.00925925925925926,0.0962250448649376,0.428571428571,0,0,0,0,0.4,contradictory
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb21-l1.qa146,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.166666666667,contradictory
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb22-l1.qa157,3,0.428571428571429,0.0666666666666667,0.447213595499958,2,0.111111111111111,0.00823045267489712,0.128300059819917,0.285714285714,0,0,0,0,0.194662309368,contradictory
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb24-l1.qa154,1,0.285714285714286,0.0833333333333333,0.288675134594813,0,0,0,0,0.0,0,0,0,0,0.237179487179,contradictory
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb25-l1.qa151,0,0,0,0,2,0.117647058823529,0.0105820105820106,0.145478593490662,0.0,0,0,0,0,0.241071428571,contradictory
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb26-l1.qa147,2,0.444444444444444,0.1,0.447213595499958,3,0.1875,0.0222222222222222,0.258198889747161,0.142857142857,0,0,0,0,0.115468409586,correct
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb27-l1.qa146,2,0.307692307692308,0.0555555555555556,0.333333333333333,2,0.111111111111111,0.00823045267489712,0.128300059819917,0.285714285714,0,0,0,0,0.265359477124,correct
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb28-l1.qa151,4,0.5,0.109090909090909,0.539359889970594,3,0.157894736842105,0.0101010101010101,0.174077655955698,0.285714285714,-1,0,0,0,0.22027972028,contradictory
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb29-l1.qa150,4,0.8,0.666666666666667,0.816496580927726,0,0,0,0,0.285714285714,0,0,0,0,0.410256410256,correct
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb30-l1.qa151,5,0.476190476190476,0.3125,0.559016994374947,2,0.0930232558139535,0.00462962962962963,0.0962250448649376,0.714285714286,-1,0,0,0,0.353527735881,correct
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb31-l1.qa146,3,0.315789473684211,0.05,0.387298334620742,6,0.285714285714286,0.0246913580246914,0.298142396999972,0.142857142857,-1,0,0,0,0.213760504202,contradictory
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb34-l1.qa146,3,0.545454545454545,0.321428571428571,0.566946709513841,0,0,0,0,0.142857142857,0,0,0,0,0.425721153846,incorrect
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb35-l1.qa147,2,0.4,0.08,0.4,2,0.125,0.0148148148148148,0.172132593164774,0.285714285714,0,0,0,0,0.30637254902,contradictory
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb36-l1.qa146,2,0.285714285714286,0.05,0.316227766016838,2,0.108108108108108,0.00740740740740741,0.121716123890037,0.142857142857,0,0,0,0,0.156323529412,contradictory
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb37-l1.qa146,4,0.5,0.181818181818182,0.539359889970594,4,0.210526315789474,0.0202020202020202,0.232103541274264,0.428571428571,0,0,0,0,0.268143621085,incorrect
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb38-l1.qa147,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.2,incorrect
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb39-l1.qa148,4,0.666666666666667,0.5,0.707106781186547,1,0.0571428571428571,0.00462962962962963,0.0680413817439772,0.571428571429,0,0,0,0,0.473504273504,correct
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb40-l1.qa147,4,0.571428571428572,0.4,0.632455532033676,0,0,0,0,0.428571428571,0,0,0,0,0.367857142857,correct
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb41-l1.qa149,5,0.285714285714286,0.166666666666667,0.408248290463863,12,0.421052631578947,0.0345679012345679,0.421637021355784,0.428571428571,-1,0,0,0,0.183333333333,correct
FaultFinding-VOLTAGE_AND_GAP_DISCUSS_Q.sbjb42-l1.qa149,4,1,1,1,2,0.129032258064516,0.0185185185185185,0.192450089729875,0.142857142857,0,0,0,0,0.117647058824,correct
FaultFinding-VOLTAGE_DEFINE_Q.sbj3-l1.qa213,6,0.75,0.3,0.774596669241483,1,0.222222222222222,0.0555555555555556,0.235702260395516,0.6,0,1,0,0,0.833333333333,incorrect
FaultFinding-VOLTAGE_DEFINE_Q.sbj3-l1.qa214,5,0.666666666666667,0.22,0.707106781186547,1,0.25,0.0666666666666667,0.258198889747161,0.5,0,0,0,0,0.8,incorrect
FaultFinding-VOLTAGE_DEFINE_Q.sbj3-l1.qa215,5,0.588235294117647,0.1,0.597614304667197,1,0.2,0.0476190476190476,0.218217890235992,0.5,0,0,0,0,0.685714285714,incorrect
FaultFinding-VOLTAGE_DEFINE_Q.sbj3-l1.qa216,6,0.666666666666667,0.225,0.670820393249937,1,0.181818181818182,0.0416666666666667,0.204124145231932,0.6,0,0,0,0,0.625,correct
FaultFinding-VOLTAGE_DEFINE_Q.sbj7-l1.qa204,8,0.888888888888889,0.8,0.894427190999916,0,0,0,0,0.8,0,1,0,0,0.875,correct
FaultFinding-VOLTAGE_DEFINE_Q.sbj8-l1.qa250,6,0.48,0.0933333333333333,0.489897948556636,0,0,0,0,0.6,0,0,0,0,0.442735042735,correct
FaultFinding-VOLTAGE_DEFINE_Q.sbj8-l1.qa251,5,0.4,0.0466666666666667,0.408248290463863,0,0,0,0,0.5,0,0,0,0,0.398290598291,correct
FaultFinding-VOLTAGE_DEFINE_Q.sbj8-l1.qa252,4,0.4,0.04,0.4,0,0,0,0,0.4,0,0,0,0,0.443123543124,incorrect
FaultFinding-VOLTAGE_DEFINE_Q.sbj9-l1.qa208,1,0.105263157894737,0.0111111111111111,0.105409255338946,0,0,0,0,0.1,0,0,0,0,0.368745421245,contradictory
FaultFinding-VOLTAGE_DEFINE_Q.sbj9-l1.qa209,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.409717134717,contradictory
FaultFinding-VOLTAGE_DEFINE_Q.sbj9-l1.qa210,5,0.625,0.116666666666667,0.645497224367903,0,0,0,0,0.5,0,0,0,0,0.685714285714,incorrect
FaultFinding-VOLTAGE_DEFINE_Q.sbj10-l1.qa238,4,0.380952380952381,0.0545454545454545,0.381385035698237,0,0,0,0,0.4,0,0,0,0,0.421911421911,incorrect
FaultFinding-VOLTAGE_DEFINE_Q.sbj10-l1.qa240,5,0.555555555555556,0.1125,0.559016994374947,0,0,0,0,0.5,0,0,0,0,0.633333333333,incorrect
FaultFinding-VOLTAGE_DEFINE_Q.sbj10-l1.qa241,5,0.625,0.183333333333333,0.645497224367903,0,0,0,0,0.5,0,0,0,0,0.8,incorrect
FaultFinding-VOLTAGE_DEFINE_Q.sbj11-l1.qa231,6,0.666666666666667,0.325,0.670820393249937,0,0,0,0,0.6,0,1,0,0,0.75,correct
FaultFinding-VOLTAGE_DEFINE_Q.sbj12-l1.qa203,5,0.666666666666667,0.26,0.707106781186547,0,0,0,0,0.5,0,1,0,0,0.8,incorrect
FaultFinding-VOLTAGE_DEFINE_Q.sbj12-l1.qa205,4,0.470588235294118,0.114285714285714,0.478091443733757,0,0,0,0,0.4,0,-1,0,0,0.642857142857,incorrect
FaultFinding-VOLTAGE_DEFINE_Q.sbj13-l1.qa244,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.483333333333,incorrect
FaultFinding-VOLTAGE_DEFINE_Q.sbj13-l1.qa246,2,0.210526315789474,0.0222222222222222,0.210818510677892,0,0,0,0,0.2,0,0,0,0,0.357435897436,incorrect
FaultFinding-VOLTAGE_DEFINE_Q.sbj13-l1.qa247,4,0.333333333333333,0.0428571428571429,0.338061701891407,0,0,0,0,0.4,0,0,0,0,0.438290598291,contradictory
FaultFinding-VOLTAGE_DEFINE_Q.sbj14-l1.qa230,5,0.5,0.11,0.5,2,0.307692307692308,0.0666666666666667,0.365148371670111,0.5,0,0,0,0,0.511038961039,contradictory
FaultFinding-VOLTAGE_DEFINE_Q.sbj14-l1.qa231,4,0.4,0.1,0.4,2,0.307692307692308,0.0666666666666667,0.365148371670111,0.4,0,0,0,0,0.430460448642,contradictory
FaultFinding-VOLTAGE_DEFINE_Q.sbj14-l1.qa232,6,0.705882352941176,0.257142857142857,0.717137165600636,2,0.4,0.0952380952380952,0.436435780471985,0.6,0,0,0,0,0.660714285714,incorrect
FaultFinding-VOLTAGE_DEFINE_Q.sbj15-l1.qa252,1,0.125,0.0166666666666667,0.129099444873581,0,0,0,0,0.1,0,0,0,0,0.322222222222,contradictory
FaultFinding-VOLTAGE_DEFINE_Q.sbj15-l1.qa254,5,0.625,0.183333333333333,0.645497224367903,0,0,0,0,0.5,0,0,0,0,0.740740740741,contradictory
FaultFinding-VOLTAGE_DEFINE_Q.sbj15-l1.qa255,7,0.777777777777778,0.3125,0.782623792124926,0,0,0,0,0.7,0,1,0,0,0.875,correct
FaultFinding-VOLTAGE_DEFINE_Q.sbj18-l1.qa201,8,0.888888888888889,0.8,0.894427190999916,0,0,0,0,0.8,0,1,0,0,0.777777777778,correct
FaultFinding-VOLTAGE_DEFINE_Q.sbj19-l1.qa275,3,0.428571428571428,0.225,0.474341649025257,0,0,0,0,0.3,0,0,0,0,0.566666666667,incorrect
FaultFinding-VOLTAGE_DEFINE_Q.sbj19-l1.qa276,3,0.375,0.05,0.387298334620742,0,0,0,0,0.3,0,0,0,0,0.333333333333,incorrect
FaultFinding-VOLTAGE_DEFINE_Q.sbj19-l1.qa277,5,0.476190476190476,0.1,0.476731294622796,0,0,0,0,0.5,0,0,0,0,0.569696969697,contradictory
FaultFinding-VOLTAGE_DEFINE_Q.sbj22-l1.qa236,6,0.75,0.3,0.774596669241483,2,0.444444444444444,0.111111111111111,0.471404520791032,0.6,0,0,0,0,0.833333333333,incorrect
FaultFinding-VOLTAGE_DEFINE_Q.sbj22-l1.qa237,6,0.666666666666667,0.175,0.670820393249937,1,0.181818181818182,0.0416666666666667,0.204124145231932,0.6,0,0,0,0,0.660714285714,incorrect
FaultFinding-VOLTAGE_DEFINE_Q.sbj22-l1.qa238,9,0.857142857142857,0.318181818181818,0.858116330321033,2,0.285714285714286,0.0606060606060606,0.348155311911396,0.9,0,0,0,0,0.727272727273,correct
FaultFinding-VOLTAGE_DEFINE_Q.sbj23-l1.qa204,5,0.666666666666667,0.5,0.707106781186547,0,0,0,0,0.5,0,0,0,0,0.666666666667,incorrect
FaultFinding-VOLTAGE_DEFINE_Q.sbj23-l1.qa205,5,0.555555555555556,0.0875,0.559016994374947,0,0,0,0,0.5,0,0,0,0,0.481481481481,incorrect
FaultFinding-VOLTAGE_DEFINE_Q.sbj24-l1.qa253,8,0.8,0.64,0.8,0,0,0,0,0.8,0,1,0,0,0.733333333333,correct
FaultFinding-VOLTAGE_DEFINE_Q.sbj26-l1.qa252,1,0.105263157894737,0.0111111111111111,0.105409255338946,0,0,0,0,0.1,0,0,0,0,0.330158730159,contradictory
FaultFinding-VOLTAGE_DEFINE_Q.sbj26-l1.qa253,1,0.133333333333333,0.02,0.14142135623731,0,0,0,0,0.1,0,0,0,0,0.36,contradictory
FaultFinding-VOLTAGE_DEFINE_Q.sbj26-l1.qa255,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.653846153846,incorrect
FaultFinding-VOLTAGE_DEFINE_Q.sbj28-l1.qa229,5,0.555555555555556,0.0875,0.559016994374947,0,0,0,0,0.5,0,0,0,0,0.569047619048,contradictory
FaultFinding-VOLTAGE_DEFINE_Q.sbj28-l1.qa230,4,0.470588235294118,0.0857142857142857,0.478091443733757,0,0,0,0,0.4,0,0,0,0,0.539682539683,contradictory
FaultFinding-VOLTAGE_DEFINE_Q.sbj28-l1.qa231,5,0.555555555555556,0.0875,0.559016994374947,0,0,0,0,0.5,0,0,0,0,0.669047619048,contradictory
FaultFinding-VOLTAGE_DEFINE_Q.sbj28-l1.qa232,1,0.181818181818182,0.1,0.316227766016838,0,0,0,0,0.1,0,0,0,0,1.0,incorrect
FaultFinding-VOLTAGE_DEFINE_Q.sbj29-l1.qa222,6,0.571428571428571,0.163636363636364,0.572077553547355,0,0,0,0,0.6,0,1,0,0,0.596536796537,contradictory
FaultFinding-VOLTAGE_DEFINE_Q.sbj30-l1.qa216,4,0.421052631578947,0.0666666666666667,0.421637021355784,0,0,0,0,0.4,0,1,0,0,0.422222222222,incorrect
FaultFinding-VOLTAGE_DEFINE_Q.sbj30-l1.qa218,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.319444444444,contradictory
FaultFinding-VOLTAGE_DEFINE_Q.sbj30-l1.qa219,5,0.454545454545455,0.0416666666666667,0.456435464587638,0,0,0,0,0.5,0,1,0,0,0.483333333333,incorrect
FaultFinding-VOLTAGE_DEFINE_Q.sbj31-l1.qa223,1,0.166666666666667,0.05,0.223606797749979,0,0,0,0,0.1,0,0,0,0,0.75,contradictory
FaultFinding-VOLTAGE_DEFINE_Q.sbj31-l1.qa224,2,0.307692307692308,0.133333333333333,0.365148371670111,0,0,0,0,0.2,0,0,0,0,0.666666666667,contradictory
FaultFinding-VOLTAGE_DEFINE_Q.sbj31-l1.qa225,2,0.266666666666667,0.04,0.282842712474619,0,0,0,0,0.2,0,-1,0,0,0.9,contradictory
FaultFinding-VOLTAGE_DEFINE_Q.sbj31-l1.qa226,6,0.705882352941176,0.257142857142857,0.717137165600636,0,0,0,0,0.6,0,1,0,0,1.0,correct
FaultFinding-VOLTAGE_DEFINE_Q.sbj33-l1.qa218,3,0.3,0.05,0.3,0,0,0,0,0.3,0,0,0,0,0.370769230769,incorrect
FaultFinding-VOLTAGE_DEFINE_Q.sbj34-l1.qa207,7,0.777777777777778,0.3125,0.782623792124926,0,0,0,0,0.7,0,1,0,0,0.785714285714,contradictory
FaultFinding-VOLTAGE_DEFINE_Q.sbj35-l1.qa231,6,0.5,0.128571428571429,0.50709255283711,2,0.235294117647059,0.0476190476190476,0.308606699924184,0.6,0,0,0,0,0.576068376068,incorrect
FaultFinding-VOLTAGE_DEFINE_Q.sbj35-l1.qa232,10,1,1,1,2,0.307692307692308,0.0666666666666667,0.365148371670111,1.0,0,1,0,0,0.818181818182,correct
FaultFinding-VOLTAGE_DEFINE_Q.sbj36-l1.qa235,1,0.142857142857143,0.025,0.158113883008419,0,0,0,0,0.1,0,0,0,0,0.257575757576,contradictory
FaultFinding-VOLTAGE_DEFINE_Q.sbj36-l1.qa236,3,0.428571428571428,0.075,0.474341649025257,0,0,0,0,0.3,0,0,0,0,0.583333333333,contradictory
FaultFinding-VOLTAGE_DEFINE_Q.sbj36-l1.qa237,4,0.571428571428572,0.15,0.632455532033676,0,0,0,0,0.4,0,0,0,0,0.75,incorrect
FaultFinding-VOLTAGE_DEFINE_Q.sbj37-l1.qa204,4,0.444444444444444,0.125,0.447213595499958,0,0,0,0,0.4,0,1,0,0,0.741666666667,incorrect
FaultFinding-VOLTAGE_DEFINE_Q.sbj37-l1.qa205,7,0.777777777777778,0.3375,0.782623792124926,1,0.181818181818182,0.0416666666666667,0.204124145231932,0.7,0,1,0,0,0.975,incorrect
FaultFinding-VOLTAGE_DEFINE_Q.sbj38-l1.qa209,10,0.869565217391304,0.769230769230769,0.877058019307029,2,0.25,0.0512820512820513,0.320256307610174,1.0,0,1,0,0,0.799095022624,correct
FaultFinding-VOLTAGE_DEFINE_Q.sbj38-l1.qa210,7,0.777777777777778,0.3625,0.782623792124926,0,0,0,0,0.7,0,1,0,0,0.75,correct
FaultFinding-VOLTAGE_DEFINE_Q.sbj39-l1.qa252,4,0.421052631578947,0.0888888888888889,0.421637021355784,0,0,0,0,0.4,-1,1,0,0,0.412698412698,contradictory
FaultFinding-VOLTAGE_DEFINE_Q.sbj39-l1.qa253,6,0.6,0.14,0.6,0,0,0,0,0.6,0,1,0,0,0.628571428571,contradictory
FaultFinding-VOLTAGE_DEFINE_Q.sbj40-l1.qa244,5,0.625,0.183333333333333,0.645497224367903,2,0.444444444444444,0.111111111111111,0.471404520791032,0.5,0,0,0,0,0.571428571429,incorrect
FaultFinding-VOLTAGE_DEFINE_Q.sbj40-l1.qa246,6,0.705882352941176,0.257142857142857,0.717137165600636,2,0.4,0.0952380952380952,0.436435780471985,0.6,0,0,0,0,0.625,incorrect
FaultFinding-VOLTAGE_DEFINE_Q.sbj40-l1.qa247,7,0.7,0.17,0.7,1,0.153846153846154,0.0333333333333333,0.182574185835055,0.7,0,1,0,0,0.636363636364,correct
FaultFinding-VOLTAGE_DEFINE_Q.sbj43-l1.qa219,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.47,contradictory
FaultFinding-VOLTAGE_DEFINE_Q.sbj43-l1.qa220,1,0.117647058823529,0.0142857142857143,0.119522860933439,0,0,0,0,0.1,0,0,0,0,0.35,contradictory
FaultFinding-VOLTAGE_DEFINE_Q.sbj43-l1.qa221,6,0.705882352941176,0.257142857142857,0.717137165600636,0,0,0,0,0.6,0,1,0,0,0.792207792208,contradictory
FaultFinding-VOLTAGE_DEFINE_Q.sbj45-l1.qa213,5,0.555555555555556,0.1625,0.559016994374947,0,0,0,0,0.5,0,1,0,0,0.541666666667,incorrect
FaultFinding-VOLTAGE_DEFINE_Q.sbj45-l1.qa214,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.235897435897,incorrect
FaultFinding-VOLTAGE_DEFINE_Q.sbj45-l1.qa215,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,incorrect
FaultFinding-VOLTAGE_DEFINE_Q.sbj45-l1.qa216,6,0.545454545454545,0.116666666666667,0.547722557505166,0,0,0,0,0.6,0,1,0,0,0.593253968254,incorrect
FaultFinding-VOLTAGE_DEFINE_Q.sbj46-l1.qa232,2,0.307692307692308,0.0666666666666667,0.365148371670111,0,0,0,0,0.2,0,0,0,0,0.777777777778,contradictory
FaultFinding-VOLTAGE_DEFINE_Q.sbj46-l1.qa233,2,0.307692307692308,0.0666666666666667,0.365148371670111,0,0,0,0,0.2,0,0,0,0,0.933333333333,contradictory
FaultFinding-VOLTAGE_DEFINE_Q.sbj46-l1.qa234,3,0.4,0.06,0.424264068711929,0,0,0,0,0.3,0,0,0,0,0.661538461538,contradictory
FaultFinding-VOLTAGE_DEFINE_Q.sbj46-l1.qa235,1,0.142857142857143,0.025,0.158113883008419,0,0,0,0,0.1,0,0,0,0,0.39358974359,incorrect
FaultFinding-VOLTAGE_DEFINE_Q.sbj47-l1.qa246,1,0.117647058823529,0.0142857142857143,0.119522860933439,0,0,0,0,0.1,0,0,0,0,0.318614718615,contradictory
FaultFinding-VOLTAGE_DEFINE_Q.sbj47-l1.qa247,3,0.352941176470588,0.128571428571429,0.358568582800318,0,0,0,0,0.3,0,0,0,0,0.552380952381,contradictory
FaultFinding-VOLTAGE_DEFINE_Q.sbj47-l1.qa248,4,0.421052631578947,0.111111111111111,0.421637021355784,0,0,0,0,0.4,0,0,0,0,0.650264550265,contradictory
FaultFinding-VOLTAGE_DEFINE_Q.sbj48-l1.qa206,6,0.631578947368421,0.133333333333333,0.632455532033676,0,0,0,0,0.6,0,1,0,0,0.590909090909,correct
FaultFinding-VOLTAGE_DEFINE_Q.sbj48-l1.qa207,10,0.869565217391304,0.523076923076923,0.877058019307029,2,0.25,0.0512820512820513,0.320256307610174,1.0,0,1,0,0,0.777514792899,correct
FaultFinding-VOLTAGE_DEFINE_Q.sbjb1-l1.qa184,5,0.5,0.13,0.5,2,0.307692307692308,0.0666666666666667,0.365148371670111,0.5,0,1,0,0,0.478787878788,contradictory
FaultFinding-VOLTAGE_DEFINE_Q.sbjb2-l1.qa188,4,0.533333333333333,0.12,0.565685424949238,0,0,0,0,0.4,0,0,0,0,0.5,incorrect
FaultFinding-VOLTAGE_DEFINE_Q.sbjb3-l1.qa200,0,0,0,0,0,0,0,0,0.0,0,-1,0,0,0,contradictory
FaultFinding-VOLTAGE_DEFINE_Q.sbjb5-l1.qa187,10,0.952380952380952,0.454545454545455,0.953462589245592,2,0.285714285714286,0.0606060606060606,0.348155311911396,1.0,0,1,0,0,0.75,correct
FaultFinding-VOLTAGE_DEFINE_Q.sbjb7-l1.qa177,5,0.625,0.283333333333333,0.645497224367903,0,0,0,0,0.5,0,0,0,0,0.833333333333,incorrect
FaultFinding-VOLTAGE_DEFINE_Q.sbjb10-l1.qa177,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.875,contradictory
FaultFinding-VOLTAGE_DEFINE_Q.sbjb11-l1.qa183,1,0.111111111111111,0.0125,0.111803398874989,0,0,0,0,0.1,0,0,0,0,0.302678571429,contradictory
FaultFinding-VOLTAGE_DEFINE_Q.sbjb12-l1.qa183,0,0,0,0,0,0,0,0,0.0,0,-1,0,0,0.333333333333,contradictory
FaultFinding-VOLTAGE_DEFINE_Q.sbjb15-l1.qa179,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.0833333333333,contradictory
FaultFinding-VOLTAGE_DEFINE_Q.sbjb16-l1.qa179,4,0.533333333333333,0.12,0.565685424949238,0,0,0,0,0.4,0,1,0,0,0.975,contradictory
FaultFinding-VOLTAGE_DEFINE_Q.sbjb18-l1.qa190,8,0.64,0.426666666666667,0.653197264742181,2,0.222222222222222,0.0444444444444444,0.298142396999972,0.8,0,0,0,0,0.708578431373,contradictory
FaultFinding-VOLTAGE_DEFINE_Q.sbjb19-l1.qa182,2,0.235294117647059,0.0285714285714286,0.239045721866879,0,0,0,0,0.2,0,0,0,0,0.423376623377,contradictory
FaultFinding-VOLTAGE_DEFINE_Q.sbjb20-l1.qa190,1,0.142857142857143,0.025,0.158113883008419,0,0,0,0,0.1,0,0,0,0,0.12987012987,contradictory
FaultFinding-VOLTAGE_DEFINE_Q.sbjb21-l1.qa178,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0.142857142857,contradictory
FaultFinding-VOLTAGE_DEFINE_Q.sbjb22-l1.qa188,5,0.434782608695652,0.0846153846153846,0.438529009653515,2,0.25,0.0512820512820513,0.320256307610174,0.5,0,-1,0,0,0.551503759398,contradictory
FaultFinding-VOLTAGE_DEFINE_Q.sbjb24-l1.qa185,1,0.142857142857143,0.025,0.158113883008419,0,0,0,0,0.1,0,0,0,0,0.425,contradictory
