@relation accuracy-weka.filters.unsupervised.attribute.Remove-R1

@attribute overlap numeric
@attribute F numeric
@attribute lesk numeric
@attribute cosine numeric
@attribute questionOverlap numeric
@attribute questionF numeric
@attribute questionLesk numeric
@attribute questionCosine numeric
@attribute word_matching numeric
@attribute neg_word_match numeric
@attribute num_match numeric
@attribute synonym_match numeric
@attribute antonym_match numeric
@attribute wup_similarity numeric
@attribute accuracy {correct,incorrect}

@data
7,0.666667,0.227273,0.667424,0,0,0,0,0.636364,0,0,1,0,7.792982,correct
11,0.709677,0.25,0.74162,0,0,0,0,1,0,0,2,-1,11.451456,correct
6,0.4,0.046667,0.408248,0,0,0,0,0.363636,0,0,0,0,5.897007,incorrect
17,0.435897,0.028289,0.436041,2,0.075472,0.003509,0.083771,0.714286,0,0,0,0,17.923077,incorrect
9,0.352941,0.034539,0.364998,1,0.058824,0.003509,0.059235,0.428571,0,0,0,0,8.152381,incorrect
11,0.380952,0.020408,0.404061,2,0.093023,0.004762,0.09759,0.571429,-1,0,0,0,12.474113,incorrect
10,0.428571,0.128125,0.503115,3,0.24,0.02,0.244949,0.428571,0,0,0,-1,5.92381,incorrect
14,0.62069,0.170833,0.63901,3,0.2,0.013333,0.2,0.714286,0,0,0,-1,9.866667,incorrect
9,0.390244,0.079365,0.474342,1,0.083333,0.007407,0.086066,0.5,-1,0,0,0,4.333333,incorrect
0,0,0,0,0,0,0,0,0,0,0,0,0,0.428571,incorrect
21,0.494118,0.031944,0.494975,1,0.033333,0.001481,0.03849,0.714286,-1,0,0,0,20.109842,correct
0,0,0,0,0,0,0,0,0,0,0,0,0,0.738636,incorrect
12,0.431373,0.037829,0.446109,3,0.176471,0.010526,0.177705,0.714286,0,0,0,0,10.028175,incorrect
12,0.457143,0.054422,0.466569,3,0.166667,0.009524,0.169031,0.714286,0,0,0,0,10.771032,incorrect
20,0.454545,0.020833,0.456435,5,0.15873,0.006944,0.186339,0.714286,-2,0,0,0,16.21634,correct
3,0.133333,0.025,0.212132,2,0.2,0.026667,0.23094,0,0,0,0,0,2.895238,incorrect
10,0.375,0.033203,0.397748,3,0.193548,0.0125,0.193649,0.357143,0,0,0,-1,9.279365,incorrect
28,0.391608,0.019417,0.436224,7,0.118644,0.012298,0.178088,0.785714,-1,0,0,-1,45.984881,correct
24,0.539326,0.036352,0.542105,3,0.09375,0.004082,0.110657,0.714286,-1,0,0,-1,19.999112,incorrect
12,0.457143,0.047619,0.466569,3,0.166667,0.009524,0.169031,0.714286,0,0,0,-1,10.258802,incorrect
26,0.4,0.023889,0.433333,4,0.07619,0.002963,0.108866,0.714286,-1,0,0,-2,46.107073,incorrect
3,0.333333,0.125,0.353553,2,0.190476,0.022222,0.210819,0.25,-1,0,1,0,3.352941,incorrect
2,0.235294,0.033333,0.258199,2,0.2,0.053333,0.23094,0.166667,-1,0,1,0,2.052632,incorrect
6,0.6,0.208333,0.612372,4,0.347826,0.05,0.365148,0.416667,-1,0,1,0,6.315789,incorrect
7,0.7,0.21875,0.714435,4,0.347826,0.05,0.365148,0.416667,-1,0,1,0,6.842105,incorrect
10,0.833333,0.25,0.833333,3,0.222222,0.027778,0.223607,0.5,-1,0,1,0,6.76161,correct
3,0.352941,0.15,0.387298,2,0.2,0.026667,0.23094,0.25,-1,0,1,0,3.352941,incorrect
7,0.608696,0.083333,0.609272,4,0.307692,0.036364,0.3114,0.583333,1,0,2,0,7,correct
3,0.375,0.0625,0.433013,2,0.210526,0.066667,0.258199,0.25,-1,0,1,0,2.315789,incorrect
8,0.8,0.354167,0.816497,3,0.26087,0.041667,0.273861,0.416667,-1,0,1,0,5,incorrect
8,0.727273,0.183333,0.730297,4,0.32,0.04,0.326599,0.416667,-1,0,1,0,6.287926,incorrect
3,0.333333,0.069444,0.353553,3,0.285714,0.033333,0.316228,0.166667,-1,0,1,0,4.007519,incorrect
12,0.827586,0.257143,0.828079,6,0.413793,0.066667,0.414039,0.583333,-1,0,1,0,7.50547,incorrect
7,0.56,0.096154,0.560449,5,0.357143,0.066667,0.358057,0.583333,-1,0,1,0,8.382456,correct
8,0.727273,0.242857,0.730297,4,0.4,0.06,0.4,0,-1,0,0,1,4.494818,correct
9,0.75,0.368056,0.75,2,0.181818,0.033333,0.182574,0.2,-2,0,-1,0,4.711485,correct
10,0.869565,0.727273,0.870388,3,0.285714,0.045455,0.286039,0.2,-2,0,-1,0,5.244818,correct
4,0.615385,0.238095,0.617213,4,0.5,0.133333,0.516398,0,-1,0,0,1,3.295238,correct
4,0.380952,0.074074,0.421637,2,0.25,0.066667,0.258199,0,-1,0,0,0,2.266667,incorrect
9,0.75,0.368056,0.75,2,0.181818,0.033333,0.182574,0.2,-1,0,-1,0,5.140056,incorrect
6,0.545455,0.085714,0.547723,2,0.2,0.04,0.2,0,-1,0,0,0,3.044818,incorrect
8,0.727273,0.45,0.730297,1,0.1,0.01,0.1,0.2,-2,0,-1,0,4.502521,correct
0,0,0,0,0,0,0,0,0,-1,0,0,0,0,incorrect
7,0.5,0.109375,0.505181,3,0.230769,0.03125,0.237171,0,-1,0,0,1,3.933473,correct
7,0.482759,0.051282,0.485363,4,0.275862,0.028846,0.27735,0.583333,0,0,1,0,3.235294,correct
11,0.814815,0.127778,0.819892,5,0.322581,0.020833,0.322749,0.916667,0,0,2,0,5.985294,correct
2,0.222222,0.027778,0.235702,3,0.272727,0.052083,0.306186,0.333333,0,0,0,0,2.12395,incorrect
0,0,0,0,0,0,0,0,0,0,0,0,0,0,incorrect
3,0.272727,0.03125,0.306186,3,0.272727,0.03125,0.306186,0.166667,0,0,1,0,3.536842,incorrect
3,0.24,0.020833,0.25,4,0.32,0.027778,0.333333,0.083333,0,0,1,0,3.335294,incorrect
3,0.352941,0.05,0.387298,2,0.190476,0.05,0.223607,0.416667,-1,0,-1,0,3.095238,incorrect
6,0.5,0.055556,0.5,5,0.357143,0.026042,0.360844,0.583333,0,0,1,0,5.435294,incorrect
11,0.594595,0.068452,0.600099,7,0.378378,0.032738,0.381881,0.833333,0,0,1,0,11.142986,correct
8,0.432432,0.043651,0.440959,9,0.486486,0.032738,0.49099,0.583333,-1,0,2,0,6.07451,incorrect
5,0.4,0.044872,0.40032,5,0.344828,0.033654,0.346688,0.416667,-1,0,1,0,6.854902,incorrect
3,0.285714,0.066667,0.33541,2,0.190476,0.025,0.223607,0.333333,0,0,1,0,1,incorrect
7,0.325581,0.025463,0.336788,9,0.418605,0.025463,0.433013,0.583333,-1,0,2,0,8.667554,incorrect
4,0.333333,0.03125,0.333333,4,0.285714,0.03125,0.288675,0.333333,0,0,1,0,5.485294,incorrect
8,0.695652,0.227273,0.696311,4,0.296296,0.022727,0.301511,0.75,0,0,2,0,5.707692,correct
6,0.375,0.03125,0.375,5,0.3125,0.042969,0.3125,0.166667,0,0,0,0,6.08319,incorrect
1,0.125,0.020833,0.144338,0,0,0,0,0.083333,0,0,1,0,1.752941,incorrect
6,0.5,0.145299,0.516398,2,0.166667,0.014815,0.172133,0.25,-1,0,0,0,2.588235,incorrect
8,0.666667,0.175758,0.668994,3,0.230769,0.018182,0.23355,0.416667,-1,0,1,0,4.904025,correct
7,0.583333,0.104895,0.585369,1,0.076923,0.006061,0.07785,0.416667,-1,0,1,0,5.235294,incorrect
3,0.315789,0.038462,0.339683,2,0.190476,0.022222,0.210819,0.166667,-1,0,0,0,3.011028,incorrect
8,0.695652,0.2,0.701646,4,0.32,0.04,0.326599,0.416667,-1,0,1,0,7.551084,correct
11,0.758621,0.214286,0.759072,5,0.344828,0.042857,0.345033,0.666667,-1,0,2,0,9.768627,correct
6,0.387097,0.041667,0.387298,7,0.451613,0.0875,0.451848,0.416667,1,0,2,0,8.750782,incorrect
6,0.5,0.084848,0.501745,5,0.384615,0.030303,0.389249,0.416667,-1,0,1,0,3.904025,correct
8,0.666667,0.118519,0.68853,4,0.333333,0.059259,0.344265,0.5,-1,0,0,0,5.533333,incorrect
5,0.5,0.12381,0.524142,4,0.363636,0.057143,0.39036,0.333333,-1,0,1,0,6.052632,incorrect
3,0.315789,0.038462,0.339683,2,0.190476,0.044444,0.210819,0.166667,-1,0,1,0,3.168731,incorrect
8,0.571429,0.082051,0.572892,6,0.4,0.044444,0.4,0.416667,-1,0,1,0,6.866873,correct
10,0.689655,0.163462,0.693375,5,0.333333,0.076923,0.336336,0.461538,-1,0,0,0,7.216977,correct
11,0.758621,0.1875,0.762713,6,0.4,0.081448,0.403604,0.461538,-1,0,0,0,7.178882,correct
5,0.3125,0.027778,0.31497,5,0.285714,0.022876,0.285831,0.230769,-1,0,0,0,5.390476,incorrect
11,0.733333,0.227679,0.734968,4,0.258065,0.016807,0.259281,0.384615,-1,0,0,0,8.118938,correct
11,0.733333,0.208333,0.748455,2,0.148148,0.012346,0.157135,0.916667,0,0,3,0,9.807692,correct
2,0.222222,0.027778,0.235702,1,0.133333,0.018519,0.136083,0.166667,0,0,0,0,2.228571,incorrect
5,0.5,0.114583,0.51031,2,0.235294,0.055556,0.235702,0.583333,0,0,1,0,4.8,incorrect
6,0.4,0.046296,0.408248,4,0.296296,0.024691,0.31427,0.5,0,0,0,0,5.295928,correct
7,0.4375,0.045833,0.451848,6,0.413793,0.055556,0.447214,0.666667,0,0,0,0,10.142986,correct
7,0.325581,0.02957,0.362933,4,0.2,0.021505,0.239474,0.583333,-1,0,0,0,8.546429,incorrect
9,0.782609,0.219697,0.783349,2,0.2,0.020202,0.201008,0.75,0,0,1,0,5.8,correct
7,0.5,0.098958,0.505181,5,0.4,0.0625,0.416667,0.666667,0,0,1,0,8.721569,incorrect
5,0.3125,0.0375,0.322749,3,0.206897,0.016667,0.223607,0.416667,0,0,0,0,5.746429,incorrect
9,0.692308,0.125,0.694365,3,0.26087,0.039683,0.267261,0.75,0,0,1,0,5.835294,correct
0,0,0,0,1,0.142857,0.022222,0.149071,0,0,0,0,0,1.794608,incorrect
0,0,0,0,0,0,0,0,0,-1,0,0,0,1.3,incorrect
3,0.333333,0.069444,0.353553,1,0.105263,0.012821,0.113228,0.030303,0,0,0,0,2.194444,incorrect
6,0.421053,0.066667,0.421637,5,0.454545,0.042735,0.46225,0.545455,0,0,4,0,5.055556,incorrect
4,0.210526,0.022222,0.232104,2,0.181818,0.017094,0.1849,0.424242,0,0,6,0,1.5,incorrect
8,0.434783,0.069231,0.438529,3,0.230769,0.017751,0.230769,0.575758,0,0,0,0,4.263072,correct
4,0.615385,0.142857,0.617213,2,0.2,0.021978,0.209657,0.242424,0,0,2,0,3.70362,incorrect
3,0.666667,0.277778,0.707107,1,0.125,0.025641,0.160128,0,0,0,0,0,1.088235,incorrect
9,0.818182,0.191667,0.821584,4,0.32,0.025641,0.320256,0.393939,0,0,2,0,4.838889,correct
8,0.842105,0.2,0.843274,3,0.272727,0.025641,0.27735,0.333333,0,0,0,0,2.75,correct
9,0.444444,0.082353,0.460179,3,0.2,0.013575,0.201802,0.484848,0,1,3,0,5.318627,incorrect
6,0.631579,0.111111,0.632456,2,0.181818,0.017094,0.1849,0.393939,0,0,2,0,3.333333,incorrect
2,0.4,0.190476,0.436436,0,0,0,0,0,-1,0,0,0,0.85,incorrect
4,0.421053,0.071429,0.478091,0,0,0,0,0.8,1,0,1,0,6.061905,incorrect
5,0.588235,0.216667,0.645497,0,0,0,0,0.4,-1,0,0,0,3.948179,correct
2,0.307692,0.05,0.316228,0,0,0,0,0.4,1,0,0,1,3.952381,incorrect
2,0.5,0.333333,0.57735,0,0,0,0,0,-1,0,0,0,0.5,incorrect
2,0.125,0.018519,0.172133,0,0,0,0,0,-1,0,0,-1,5.145321,incorrect
3,0.333333,0.041667,0.353553,3,0.3,0.03125,0.306186,0.2,0,0,0,0,3.723113,correct
3,0.545455,0.3,0.547723,1,0.153846,0.025,0.158114,0,0,0,0,0,0.69281,correct
7,1,1,1,2,0.266667,0.035714,0.267261,0.6,0,0,0,0,3.720588,correct
2,0.25,0.063492,0.251976,1,0.117647,0.013889,0.117851,0.2,0,0,0,0,1.507692,incorrect
1,0.2,0.04,0.2,0,0,0,0,0,0,0,0,0,0.743231,correct
4,0.533333,0.178571,0.534522,0,0,0,0,0.5,0,0,2,0,3,incorrect
8,0.727273,0.232143,0.755929,0,0,0,0,1,0,0,2,0,7.256347,correct
6,0.461538,0.169935,0.485071,0,0,0,0,0.625,0,0,2,-1,4.354386,correct
3,0.285714,0.048077,0.294174,0,0,0,0,0.375,0,0,0,0,4.464662,incorrect
1,0.105263,0.011364,0.1066,0,0,0,0,0.125,0,0,0,-1,1.976942,incorrect
8,0.592593,0.210526,0.648886,0,0,0,0,1,0,0,2,0,9.263158,correct
1,0.105263,0.011364,0.1066,0,0,0,0,0.125,0,0,0,-1,2.091228,incorrect
4,0.444444,0.125,0.447214,0,0,0,0,0.5,0,0,2,0,3.235294,correct
6,0.6,0.262626,0.603023,0,0,0,0,0.625,0,0,2,0,4.235294,correct
3,0.2,0.028409,0.226134,0,0,0,0,0.375,0,0,0,0,7.365897,incorrect
1,0.105263,0.011364,0.1066,0,0,0,0,0.125,0,0,0,-1,1.930809,incorrect
0,0,0,0,0,0,0,0,0,0,0,0,0,0.707692,incorrect
1,0.142857,0.020833,0.144338,0,0,0,0,0.125,-1,0,0,1,2.016807,incorrect
4,0.421053,0.113636,0.426401,0,0,0,0,0.5,0,0,1,0,4.554386,incorrect
2,0.210526,0.022727,0.213201,0,0,0,0,0.25,0,0,0,0,4.053822,incorrect
3,0.4,0.160714,0.400892,1,0.117647,0.013889,0.117851,0.428571,0,0,0,0,3.148718,incorrect
1,0.153846,0.02381,0.154303,1,0.133333,0.018519,0.136083,0.142857,0,0,0,0,2.15,incorrect
4,0.470588,0.183673,0.478091,2,0.25,0.063492,0.251976,0.428571,-1,0,0,0,2,incorrect
4,0.380952,0.036364,0.381385,2,0.2,0.020202,0.201008,0.285714,-1,0,0,0,3.679342,incorrect
4,0.363636,0.083333,0.365148,7,0.666667,0.453704,0.673575,0.142857,-1,0,0,0,6.591667,incorrect
5,0.434783,0.075,0.456435,1,0.083333,0.007407,0.086066,0.571429,0,0,0,-1,4.615385,incorrect
4,0.666667,0.114286,0.676123,1,0.142857,0.022222,0.149071,0.571429,0,0,1,0,3,correct
3,0.375,0.111111,0.387298,6,0.8,0.333333,0.816497,0.142857,0,0,0,0,3.75,incorrect
6,0.705882,0.2,0.717137,3,0.375,0.079365,0.377964,0.428571,-1,0,0,-1,3.8,correct
3,0.6,0.3,0.6,0,0,0,0,0,-1,0,0,1,2.969188,correct
9,0.692308,0.128571,0.700649,2,0.173913,0.016667,0.182574,0.533333,1,0,2,0,9.125,correct
7,0.666667,0.255102,0.707107,2,0.266667,0.035714,0.267261,0.466667,-1,0,1,0,6,incorrect
7,0.636364,0.223214,0.661438,2,0.25,0.03125,0.25,0.466667,-1,0,1,0,6,correct
6,0.631579,0.227273,0.639602,2,0.25,0.03125,0.25,0.333333,1,0,1,0,4.25,incorrect
2,0.266667,0.071429,0.301511,0,0,0,0,0.133333,1,0,2,0,2.236111,incorrect
10,0.645161,0.277311,0.648204,4,0.32,0.117647,0.342997,0.533333,-1,0,1,0,9.938889,correct
10,0.769231,0.206061,0.778499,2,0.210526,0.022727,0.213201,0.666667,-1,0,2,0,9,correct
5,0.588235,0.19697,0.615457,1,0.142857,0.020833,0.144338,0.266667,-1,0,1,0,3.278846,incorrect
4,0.421053,0.076923,0.452911,1,0.142857,0.020833,0.144338,0.2,-1,0,0,0,2.125,incorrect
9,0.529412,0.139286,0.537853,6,0.428571,0.225,0.474342,0.6,1,0,3,0,11.597222,correct
1,0.166667,0.03125,0.176777,1,0.125,0.015625,0.125,0.2,-1,0,0,0,2.255556,incorrect
4,1,1,1,1,0.166667,0.03125,0.176777,0.2,0,0,0,0,1.222222,correct
0,0,0,0,0,0,0,0,0,-1,0,0,0,0.470588,incorrect
3,0.5,0.28125,0.53033,1,0.125,0.015625,0.125,0.4,0,0,0,0,2.724183,incorrect
3,0.666667,0.25,0.67082,1,0.153846,0.025,0.158114,0.4,0,0,0,0,2.25,incorrect
2,0.307692,0.055556,0.333333,3,0.352941,0.041667,0.353553,0.2,0,0,0,0,2.38978,incorrect
4,0.727273,0.533333,0.730297,0,0,0,0,0.8,0,0,1,0,4,correct
2,0.666667,0.25,0.707107,0,0,0,0,0,0,0,0,0,0.222222,correct
3,0.666667,0.15,0.67082,1,0.166667,0.03125,0.176777,0.6,0,0,1,0,3,correct
4,0.421053,0.142857,0.478091,1,0.090909,0.008929,0.094491,0.8,-1,0,1,0,6.266063,correct
5,0.5,0.333333,0.57735,1,0.086957,0.008333,0.091287,1,-1,0,1,0,6.222222,correct
3,0.6,0.208333,0.612372,2,0.333333,0.0625,0.353553,0,0,0,0,0,0.983333,incorrect
0,0,0,0,0,0,0,0,0,0,0,0,0,1.405303,incorrect
2,0.333333,0.114286,0.338062,0,0,0,0,0.2,0,0,0,0,2.186275,incorrect
4,0.666667,0.285714,0.676123,1,0.133333,0.017857,0.133631,0.6,0,0,1,-1,3,incorrect
2,0.4,0.16,0.4,1,0.153846,0.025,0.158114,0.4,0,0,1,0,2.686275,correct
1,0.222222,0.05,0.223607,0,0,0,0,0.2,0,0,0,0,1,incorrect
3,0.545455,0.1,0.547723,0,0,0,0,0.2,0,0,1,-1,2.352941,correct
1,0.142857,0.022222,0.149071,0,0,0,0,0,0,0,0,0,1.829548,incorrect
5,0.666667,0.222222,0.680414,4,0.470588,0.138889,0.471405,0.6,0,0,1,0,4.5,correct
2,0.235294,0.033333,0.258199,1,0.1,0.010417,0.102062,0,0,0,0,-1,2.10278,incorrect
6,0.8,0.481481,0.816497,4,0.470588,0.138889,0.471405,0.6,0,0,1,0,4.166667,correct
2,0.102564,0.011765,0.153393,0,0,0,0,0.2,0,0,0,0,6.879492,incorrect
